"admin_added","agree","auto_eligibility","auto_eligibility_last_run","choice_rank","created_at","eligibility_override","id","last_saved","lottery_entries","lottery_group","lottery_number","lottery_subgroup","lottery_sublottery","lottery_weight","payment_amount","payment_trans_id","priority_super_priority_99","priority_neighborhood_and_sibling_attending","priority_neighborhood_and_sibling_attending_override","priority_neighborhood","priority_neighborhood_override","priority_sibling_attending","priority_sibling_attending_override","priority_sibling_applying","priority_sibling_applying_override","priority_preferred_town_zip_code","priority_rank_1","priority_rank_1_override","priority_rank_2","priority_rank_2_override","priority_rank_3","priority_rank_3_override","priority_rank_4","priority_rank_4_override","priority_rank_5","priority_rank_5_override","priority_rank_6","priority_rank_6_override","program_id","siblings_applying","siblings_current","sis_error","sis_export_timestamp","sis_export_status","status","status_timestamp","student_id","sub_rank","submitted","submitted_timestamp","updated_at","withdrawn","withdrawn_reason","id","grade"
0,0,0,,2,"2024-01-30 12:21:04",0,397866,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13200,0,0,,,,1,"2024-03-24 08:53:18",3737293,,1,"2024-02-22 10:16:42","2024-03-25 11:55:30",0,,3737293,9
0,0,0,,3,"2024-01-30 12:21:04",0,397867,,1,0,,0,11,1,0.00,,,0,,1,,,,0,,,0,,0,,1,,0,,0,,0,,13218,0,0,,,,-1,,3737293,,1,"2024-02-22 10:16:42","2024-03-04 15:53:21",1,"Updated application choices [13200, 13276, 13298, 20947] missing 13218",3737293,9
0,0,0,,1,"2024-01-30 12:21:05",0,397868,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 08:53:19",3737293,,1,"2024-02-22 10:16:42","2024-03-25 13:32:22",0,,3737293,9
0,0,0,,3,"2024-01-30 12:21:05",0,397869,,1,514,,0,13,1,0.00,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 08:53:19",3737293,,1,"2024-02-22 10:16:42","2024-03-26 10:31:02",0,,3737293,9
0,0,0,,4,"2024-02-02 17:04:51",0,411995,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:25:29",3737293,,1,"2024-02-22 10:16:42","2024-03-25 13:28:59",0,,3737293,9
0,0,0,,1,"2024-02-16 12:27:59",0,442051,,1,0,,0,26,1,0.00,,,0,,0,,,,0,,,1,,0,,0,,0,,0,,0,,13283,0,0,,,,-1,,3737294,,0,,"2024-02-16 12:28:27",0,,3737294,9
0,0,0,,1,"2024-02-02 13:26:12",0,411450,,1,509,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13269,0,0,,,,1,"2024-03-24 09:25:00",3737298,,1,"2024-02-16 10:35:43","2024-03-25 13:32:02",0,,3737298,9
0,0,0,,1,"2024-02-07 14:56:23",0,424214,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13203,0,0,,,,1,"2024-03-24 09:35:43",3737303,,1,"2024-02-07 14:57:37","2024-03-25 11:55:44",0,,3737303,11
0,0,0,,2,"2024-02-08 16:28:09",0,427408,,1,517,,0,9,1,0.00,,,0,,0,,1,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:38:40",3737312,,1,"2024-02-27 11:10:39","2024-03-25 13:29:00",0,,3737312,9
0,0,0,,1,"2024-02-08 16:28:10",0,427409,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:38:40",3737312,,1,"2024-02-27 11:10:39","2024-03-25 13:29:08",0,,3737312,9
0,0,0,,3,"2024-02-08 16:28:10",0,427410,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:38:40",3737312,,1,"2024-02-27 11:10:39","2024-03-25 13:29:08",0,,3737312,9
0,0,0,,4,"2024-02-08 16:40:01",0,427439,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:38:43",3737312,,1,"2024-02-27 11:10:39","2024-03-25 13:32:05",0,,3737312,9
0,0,0,,1,"2024-01-30 10:36:28",0,396391,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 08:46:19",3737319,,1,"2024-01-30 10:40:29","2024-03-25 13:28:54",0,,3737319,9
0,0,0,,2,"2024-01-30 10:38:27",0,396442,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 08:46:32",3737319,,1,"2024-01-30 10:40:29","2024-03-25 13:28:54",0,,3737319,9
0,0,0,,3,"2024-01-30 10:38:27",0,396443,,1,514,,0,13,1,0.00,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 08:46:33",3737319,,1,"2024-01-30 10:40:29","2024-03-26 10:31:01",0,,3737319,9
0,0,0,,1,"2024-03-01 09:51:14",0,470139,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 10:14:12",3737323,,1,"2024-03-01 09:53:08","2024-03-25 13:29:08",0,,3737323,9
0,0,0,,3,"2024-02-01 18:36:26",0,409679,,1,0,,0,28,1,0.00,,,0,,0,,,,0,,,0,,0,,1,,0,,0,,0,,13269,0,0,,,,-1,,3737333,,1,"2024-02-01 18:37:31","2024-02-12 14:06:18",1,"Updated application choices [13235, 13280, 13281, 13291, 13293, 20947] missing 13269",3737333,9
0,0,0,,5,"2024-02-01 18:36:26",0,409680,,1,517,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13280,0,0,,,,1,"2024-03-24 09:22:03",3737333,,1,"2024-02-01 18:37:31","2024-08-27 21:42:32",1,"I don’t think this is a good school for my child",3737333,9
0,0,0,,3,"2024-02-01 18:36:26",0,409681,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:22:03",3737333,,1,"2024-02-01 18:37:31","2024-08-16 22:28:39",0,,3737333,9
0,0,0,,1,"2024-02-01 18:36:26",0,409682,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:22:03",3737333,,1,"2024-02-01 18:37:31","2024-03-25 13:29:03",0,,3737333,9
0,0,0,,4,"2024-02-12 14:06:18",0,433839,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:43:11",3737333,,1,"2024-02-12 14:06:17","2024-08-16 22:28:40",0,,3737333,9
0,0,0,,2,"2024-02-12 14:06:17",0,433838,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:43:10",3737333,,1,"2024-02-12 14:06:17","2024-04-21 11:19:56",0,,3737333,9
0,0,0,,4,"2024-02-12 14:06:17",0,433837,,1,0,,0,29,1,0.00,,,0,,0,,,,0,,,0,,0,,0,,1,,0,,0,,13235,0,0,,,,-1,,3737333,,1,"2024-02-12 14:06:17","2024-02-13 13:38:24",1,"I dont think this would be a good school for my child",3737333,9
0,0,0,,1,"2024-02-06 11:28:59",0,420264,,1,509,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13235,0,0,,,,1,"2024-03-24 09:32:25",3737354,,1,"2024-02-06 11:32:26","2024-03-25 13:21:26",0,,3737354,9
0,0,0,,2,"2024-02-06 11:28:59",0,420265,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:32:25",3737354,,1,"2024-02-06 11:32:26","2024-09-03 21:41:09",0,,3737354,9
0,0,0,,3,"2024-02-06 11:31:48",0,420278,,1,509,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:32:26",3737354,,1,"2024-02-06 11:32:26","2024-09-03 21:37:56",0,,3737354,9
0,0,0,,4,"2024-02-06 11:31:48",0,420279,,1,509,,0,20,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:32:26",3737354,,1,"2024-02-06 11:32:26","2024-09-03 14:49:41",0,,3737354,9
0,0,0,,1,"2024-02-06 11:35:12",0,420302,,1,509,,0,5,1,0.00,,,0,,0,,,,1,,0,1,,0,,0,,0,,0,,0,,13235,0,0,,,,1,"2024-03-24 09:32:28",3737355,,1,"2024-02-06 11:35:36","2024-03-25 13:21:26",0,,3737355,9
0,0,0,,3,"2024-02-06 11:35:12",0,420303,,1,509,,0,15,1,0.00,,,0,,0,,,,1,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:32:28",3737355,,1,"2024-02-06 11:35:36","2024-09-03 21:37:57",0,,3737355,9
0,0,0,,4,"2024-02-06 11:35:12",0,420304,,1,509,,0,20,1,0.00,,,0,,0,,,,1,,0,0,,0,,0,,1,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:32:29",3737355,,1,"2024-02-06 11:35:36","2024-09-03 14:49:42",0,,3737355,9
0,0,0,,2,"2024-02-06 11:35:12",0,420305,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:32:29",3737355,,1,"2024-02-06 11:35:36","2024-09-03 21:41:09",0,,3737355,9
0,0,0,,2,"2024-02-09 12:29:21",0,429668,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13199,0,0,,,,1,"2024-03-24 09:40:07",3737356,,1,"2024-02-09 12:36:47","2024-03-25 11:55:26",0,,3737356,9
0,0,0,,1,"2024-02-09 12:29:21",0,429669,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:40:08",3737356,,1,"2024-02-09 12:36:47","2024-03-25 13:29:08",0,,3737356,9
0,0,0,,1,"2024-02-28 12:04:30",0,465638,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 10:07:58",3737361,,1,"2024-02-28 12:04:51","2024-03-25 13:29:06",0,,3737361,9
0,0,0,,2,"2024-02-28 12:04:30",0,465637,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13269,0,0,,,,1,"2024-03-24 10:07:58",3737361,,1,"2024-02-28 12:04:51","2024-03-25 13:32:06",0,,3737361,9
0,0,0,,1,"2024-01-31 19:53:05",0,405743,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:16:00",3737362,,1,"2024-01-31 19:54:12","2024-03-25 13:28:57",0,,3737362,9
0,0,0,,2,"2024-01-31 19:53:05",0,405744,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:16:00",3737362,,1,"2024-01-31 19:54:12","2024-03-25 13:29:00",0,,3737362,9
0,0,0,,2,"2024-02-15 15:05:37",0,440260,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13280,0,0,,,,1,"2024-03-24 09:47:12",3737363,,1,"2024-02-15 15:06:02","2024-03-25 13:29:00",0,,3737363,9
0,0,0,,1,"2024-02-15 15:05:37",0,440259,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13202,0,0,,,,1,"2024-03-24 09:47:12",3737363,,1,"2024-02-15 15:06:02","2024-03-25 11:55:36",0,,3737363,9
0,0,0,,1,"2024-01-30 17:13:07",0,400166,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13198,0,0,,,,1,"2024-03-24 09:00:53",3737364,,1,"2024-01-30 17:16:19","2024-03-25 11:55:19",0,,3737364,9
0,0,0,,2,"2024-01-30 17:13:07",0,400167,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13235,0,0,,,,1,"2024-03-24 09:00:53",3737364,,1,"2024-01-30 17:16:19","2024-03-25 13:21:24",0,,3737364,9
0,0,0,,3,"2024-01-30 17:13:08",0,400168,,1,515,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 09:00:54",3737364,,1,"2024-01-30 17:16:19","2024-03-26 10:31:04",0,,3737364,9
0,0,0,,3,"2024-01-30 13:26:50",0,398518,,1,518,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13203,0,0,,,,1,"2024-03-24 08:55:35",3737384,,1,"2024-01-30 13:32:13","2024-03-25 11:55:40",0,,3737384,9
0,0,0,,0,"2024-01-30 13:26:50",0,398519,,1,0,,0,32,1,0.00,,,0,,0,,,,0,,,0,,0,,0,,0,,0,,0,,13280,0,0,,,,-1,,3737384,,0,,"2024-01-30 13:29:54",1,"Updated application choices [13203, 13283, 13293] missing 13280",3737384,9
0,0,0,,2,"2024-01-30 13:26:50",0,398520,,1,518,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 08:55:35",3737384,,1,"2024-01-30 13:32:13","2024-03-25 13:28:53",0,,3737384,9
0,0,0,,1,"2024-01-30 13:26:50",0,398521,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 08:55:36",3737384,,1,"2024-01-30 13:32:13","2024-03-25 13:28:56",0,,3737384,9
0,0,0,,2,"2024-02-28 11:02:30",0,465490,,1,514,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 10:07:49",3737389,,1,"2024-02-28 11:03:27","2024-03-26 10:31:33",0,,3737389,9
0,0,0,,1,"2024-02-28 11:02:30",0,465489,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 10:07:49",3737389,,1,"2024-02-28 11:03:27","2024-03-25 13:32:48",0,,3737389,9
0,0,0,,2,"2024-02-02 11:47:12",0,411169,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:24:23",3737391,,1,"2024-02-02 13:00:53","2024-03-25 13:29:04",0,,3737391,9
0,0,0,,1,"2024-02-02 11:47:12",0,411170,,1,517,,0,32,1,0.00,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:24:24",3737391,,1,"2024-02-02 13:00:53","2024-03-25 13:28:59",0,,3737391,9
0,0,0,,3,"2024-02-02 11:48:21",0,411174,,1,509,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13235,0,0,,,,1,"2024-03-24 09:24:24",3737391,,1,"2024-02-02 13:00:53","2024-03-25 13:21:25",0,,3737391,9
0,0,0,,2,"2024-02-26 15:25:37",0,461892,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 10:04:18",3737394,,1,"2024-02-26 15:30:35","2024-03-25 13:29:05",0,,3737394,9
0,0,0,,3,"2024-02-26 15:25:37",0,461894,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 10:04:18",3737394,,1,"2024-02-26 15:30:35","2024-03-25 13:29:17",0,,3737394,9
0,0,0,,1,"2024-02-26 15:25:37",0,461893,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 10:04:18",3737394,,1,"2024-02-26 15:30:35","2024-03-25 13:29:15",0,,3737394,9
0,0,0,,4,"2024-01-30 14:38:15",0,399121,,1,0,,0,29,1,0.00,,,0,,0,,,,0,,,0,,0,,0,,1,,0,,0,,13280,0,0,,,,-1,,3737397,,1,"2024-01-30 14:47:54","2024-02-13 13:40:33",1,"No longer intrested",3737397,9
0,0,0,,3,"2024-01-30 14:38:15",0,399122,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 08:57:32",3737397,,1,"2024-01-30 14:47:54","2024-03-25 13:28:55",0,,3737397,9
0,0,0,,1,"2024-01-30 14:38:15",0,399123,,1,517,,0,32,1,0.00,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 08:57:32",3737397,,1,"2024-01-30 14:47:54","2024-03-25 13:28:56",0,,3737397,9
0,0,0,,4,"2024-01-30 14:42:51",0,399153,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13269,0,0,,,,1,"2024-03-24 08:57:37",3737397,,1,"2024-01-30 14:47:54","2024-03-25 13:32:00",0,,3737397,9
0,0,0,,2,"2024-02-13 13:42:15",0,436411,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13281,0,0,,,,1,"2024-03-24 09:44:15",3737397,,1,"2024-02-13 13:42:14","2024-03-25 13:32:05",0,,3737397,9
0,0,0,,1,"2024-01-30 18:50:14",0,400674,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:03:02",3737399,,1,"2024-01-30 18:50:50","2024-03-25 13:28:55",0,,3737399,9
0,0,0,,3,"2024-02-14 12:01:52",0,437973,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:45:16",3737400,,1,"2024-02-14 12:07:13","2024-03-25 13:29:10",0,,3737400,11
0,0,0,,2,"2024-02-14 12:01:52",0,437972,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:45:15",3737400,,1,"2024-02-14 12:07:13","2024-03-25 13:29:09",0,,3737400,11
0,0,0,,1,"2024-02-14 12:01:51",0,437971,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:45:15",3737400,,1,"2024-02-14 12:07:13","2024-03-25 13:29:02",0,,3737400,11
0,0,0,,4,"2024-02-14 12:01:51",0,437970,,1,509,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13235,0,0,,,,1,"2024-03-24 09:45:15",3737400,,1,"2024-02-14 12:07:13","2024-03-25 13:21:27",0,,3737400,11
0,0,0,,1,"2024-01-30 17:07:27",0,400141,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13203,0,0,,,,1,"2024-03-24 09:00:47",3737408,,1,"2024-01-30 17:10:33","2024-03-25 11:55:40",0,,3737408,9
0,0,0,,2,"2024-01-30 17:07:28",0,400142,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:00:48",3737408,,1,"2024-01-30 17:10:33","2024-03-25 13:28:57",0,,3737408,9
0,0,0,,3,"2024-01-30 17:07:28",0,400143,,1,514,,0,13,1,0.00,,,0,,1,,,,0,,0,0,,0,,1,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 09:00:48",3737408,,1,"2024-01-30 17:10:33","2024-03-26 10:31:04",0,,3737408,9
0,0,0,,1,"2024-01-30 15:01:51",0,399310,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13198,0,0,,,,1,"2024-03-24 08:58:00",3737418,,1,"2024-01-30 15:07:37","2024-03-25 11:55:19",0,,3737418,9
0,0,0,,2,"2024-01-30 15:01:51",0,399311,,1,509,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13269,0,0,,,,1,"2024-03-24 08:58:01",3737418,,1,"2024-01-30 15:07:37","2024-03-25 13:32:00",0,,3737418,9
0,0,0,,2,"2024-03-06 12:52:47",0,481707,,1,514,,0,8,1,0.00,,,0,,1,,,,0,,0,0,,1,,0,,0,,0,,0,,13298,0,0,,,,1,"2024-03-24 10:17:08",3737421,,1,"2024-03-06 12:52:47","2024-03-26 10:31:44",0,,3737421,9
0,0,0,,2,"2024-02-06 18:51:15",0,422025,,1,0,,0,7,1,0.00,,,0,,1,,,,0,,,0,,1,,0,,0,,0,,0,,13218,0,0,,,,-1,,3737421,,1,"2024-02-06 18:55:15","2024-03-06 12:52:48",1,"Updated application choices [13291, 13293, 13298, 20947] missing 13218",3737421,9
0,0,0,,3,"2024-02-06 18:51:15",0,422026,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:33:54",3737421,,1,"2024-02-06 18:55:15","2024-03-25 13:29:06",0,,3737421,9
0,0,0,,1,"2024-02-06 18:51:15",0,422027,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:33:55",3737421,,1,"2024-02-06 18:55:15","2024-03-25 13:29:07",0,,3737421,9
0,0,0,,4,"2024-02-06 18:51:15",0,422028,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:33:55",3737421,,1,"2024-02-06 18:55:15","2024-03-25 13:29:00",0,,3737421,9
0,0,0,,2,"2024-03-01 15:10:31",0,472075,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 10:15:41",3737423,,1,"2024-03-01 15:12:14","2024-03-25 13:29:21",0,,3737423,11
0,0,0,,3,"2024-03-01 15:10:31",0,472074,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 10:15:41",3737423,,1,"2024-03-01 15:12:14","2024-03-25 13:29:19",0,,3737423,11
0,0,0,,1,"2024-03-01 15:10:31",0,472073,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13280,0,0,,,,1,"2024-03-24 10:15:41",3737423,,1,"2024-03-01 15:12:14","2024-03-25 13:29:07",0,,3737423,11
0,0,0,,1,"2024-01-30 16:04:12",0,399797,,1,518,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 08:59:40",3737430,,1,"2024-01-30 16:05:55","2024-03-25 13:28:57",0,,3737430,9
0,0,0,,2,"2024-01-30 16:19:07",0,399865,,1,518,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 08:59:53",3737430,,1,"2024-01-30 16:19:07","2024-03-25 13:28:56",0,,3737430,9
0,0,0,,3,"2024-02-09 19:43:39",0,431017,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:40:48",3737441,,1,"2024-02-09 19:46:05","2024-03-25 13:29:08",0,,3737441,10
0,0,0,,2,"2024-02-09 19:43:39",0,431018,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13293,0,0,,,,1,"2024-03-24 09:40:48",3737441,,1,"2024-02-09 19:46:05","2024-03-25 13:29:08",0,,3737441,10
0,0,0,,1,"2024-02-09 19:43:39",0,431019,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 09:40:49",3737441,,1,"2024-02-09 19:46:05","2024-03-25 13:29:00",0,,3737441,10
0,0,0,,2,"2024-01-31 19:47:06",0,405706,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 09:15:51",3737457,,1,"2024-01-31 19:52:00","2024-03-25 13:32:30",0,,3737457,9
0,0,0,,3,"2024-01-31 19:47:06",0,405707,,1,517,,0,14,1,0.00,,,0,,0,,1,,0,,0,0,,0,,1,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:15:51",3737457,,1,"2024-01-31 19:52:00","2024-03-25 13:28:57",0,,3737457,9
0,0,0,,1,"2024-01-31 19:47:06",0,405708,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:15:52",3737457,,1,"2024-01-31 19:52:00","2024-03-25 13:29:00",0,,3737457,9
0,0,0,,3,"2024-01-30 13:43:14",0,398657,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13276,0,0,,,,1,"2024-03-24 08:56:09",3737460,,1,"2024-01-30 13:44:26","2024-03-25 13:32:23",0,,3737460,9
0,0,0,,4,"2024-01-30 13:43:14",0,398658,,1,517,,0,35,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,1,,0,,0,,13280,0,0,,,,1,"2024-03-24 08:56:09",3737460,,1,"2024-01-30 13:44:26","2024-03-25 13:28:54",0,,3737460,9
0,0,0,,1,"2024-01-30 13:43:14",0,398659,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 08:56:10",3737460,,1,"2024-01-30 13:44:26","2024-03-25 13:28:55",0,,3737460,9
0,0,0,,5,"2024-01-30 13:43:14",0,398660,,1,517,,0,36,1,0.00,,,0,,0,,,,0,,0,0,,0,,0,,0,,1,,0,,13293,0,0,,,,1,"2024-03-24 08:56:10",3737460,,1,"2024-01-30 13:44:26","2024-03-25 13:28:56",0,,3737460,9
0,0,0,,2,"2024-01-30 13:43:14",0,398661,,1,517,,0,33,1,0.00,,,0,,0,,,,0,,0,0,,1,,0,,0,,0,,0,,20947,0,0,,,,1,"2024-03-24 08:56:10",3737460,,1,"2024-01-30 13:44:26","2024-03-25 13:28:54",0,,3737460,9
0,0,0,,1,"2024-01-31 15:02:45",0,404618,,1,517,,0,32,1,0.00,,,0,,0,,,,0,,0,1,,0,,0,,0,,0,,0,,13283,0,0,,,,1,"2024-03-24 09:13:48",3737477,,1,"2024-01-31 15:07:13","2024-03-25 13:28:56",0,,3737477,9
0,0,0,,3,"2024-01-31 15:02:45",0,404619,,1,517,,0,34,1,0.00,,,0,,0,,,,0,,0,0,,0,,1,,0,,0,,0,,13291,0,0,,,,1,"2024-03-24 09:13:48",3737477,,1,"2024-01-31 15:07:13","2024-03-25 13:29:00",0,,3737477,9
